Time,adcp_pitch,adcp_roll,Air_Temp,Battery voltage lead acid ,BatteryVoltage lithium,CardNo,Conductivity_0001m,Conductivity_500m,CurrDir015,CurrDir025,CurrDir035,CurrDir050,CurrDir075,CurrDir100,CurrSp015,CurrSp025,CurrSp035,CurrSp050,CurrSp075,CurrSp100,Latitude,Lead  Acid Charge,Lead Acid Discharge,Lithium Discharge,Longitude,LWRdown_cambal,LWRdown_micro volt_cambal,LWRdown_Temp_Case_cambal,LWRdown_Temp_Dome_cambal,Precipitation,pressure_500m,Rel_Hum,SLP,SWRdown_cambal,Temperature_0001m,Temperature_500m,WindDirection,WindGust,WindSpeed
31.03.2023 09:00:00,-3.16406,-1.13281,29.190674,12.4707,14.69238,1,54.53949,38.161621,329.0625,333.2813,316.4063,303.75,277.0313,288.2813,29.2969,30.2734,18.0664,26.3672,19.5313,6.3477,10.4776,0.50781,0.25391,3.98438,94.111389,367.1875,-171.97266,36.21094,32.22656,0.05859,48.973389,72.6172,1008.81348,625,30.266113,9.685669,323.4375,5.3125,3.125
31.03.2023 12:00:00,-1.32813,-1.09375,29.100647,12.28027,14.67773,1,54.429626,38.156128,14.0625,19.6875,351.5625,303.75,305.1563,340.3125,14.1602,9.7656,8.7891,27.3438,9.7656,3.418,10.477905,0.0293,0.13672,3.98438,94.113068,378.90625,-121.67969,32.22656,29.00391,0.05859,49.801025,73.4766,1009.0332,0,30.08667,9.67926,345.9375,4.2188,2.9688
31.03.2023 15:00:00,-1.52344,0.97656,29.097595,12.24121,14.69238,1,54.446106,38.189087,323.4375,313.5938,278.4375,293.9063,236.25,225,16.1133,17.5781,13.6719,17.0898,17.0898,21.9727,10.476379,0,0.22461,3.98438,94.114899,361.32813,-170.50781,32.10938,28.94531,0.05859,49.984131,72.6172,1010.86426,0,30.043945,9.709167,352.9688,5.1563,3.75
31.03.2023 18:00:00,-1.48438,0.11719,28.804626,12.22168,14.67773,1,54.371948,38.120422,315,310.7813,307.9688,275.625,275.625,257.3438,19.5313,16.1133,18.0664,12.6953,30.2734,21.4844,10.474091,0,0.22461,3.98438,94.112762,355.46875,-184.17969,31.81641,28.65234,0.05859,49.716797,72.6172,1010.05859,0,29.977722,9.642944,2.8125,5.625,4.0625
31.03.2023 21:00:00,-2.34375,-1.01563,28.401794,12.20215,14.69238,1,54.336243,38.114929,293.9063,272.8125,261.5625,272.8125,254.5313,236.25,17.5781,6.8359,15.1367,29.2969,29.2969,47.3633,10.477142,0,0.22461,3.98438,94.109863,354.49219,-178.32031,31.34766,28.18359,0.05859,48.508301,74.3359,1008.37402,0,29.934998,9.640808,348.75,4.6875,3.2813
01.04.2023 00:00:00,-5.23438,-0.19531,28.356018,12.20215,14.69238,1,54.371948,38.09845,275.625,298.125,279.8438,300.9375,313.5938,319.2188,20.5078,14.1602,32.2266,17.5781,23.4375,8.7891,10.478363,0,0.20508,3.98438,94.111237,349.60938,-191.50391,31.40625,28.18359,0.05859,48.815918,74.3359,1009.32617,29.29688,29.962769,9.621582,336.0938,3.9063,2.3438
01.04.2023 03:00:00,-3.55469,0.11719,28.769531,12.5,14.69238,1,54.402161,38.08197,357.1875,1.4063,323.4375,296.7188,282.6563,239.0625,10.7422,6.3477,13.6719,21.4844,17.5781,20.5078,10.477448,0.46875,0.17578,3.98438,94.113525,361.32813,-162.20703,35.44922,31.28906,0.05859,49.822998,74.7656,1011.74316,583.98438,29.996948,9.602356,326.25,4.5313,3.2813
01.04.2023 06:00:00,-3.47656,-2.92969,28.88855,12.41211,14.69238,1,54.707031,38.07373,219.375,209.5313,262.9688,270,291.0938,268.5938,7.3242,12.6953,17.0898,25.3906,29.2969,20.0195,10.475159,0.41992,0.19531,3.98438,94.11322,233.39844,-139.25781,43.76953,31.64063,0.05859,49.6875,72.6172,1010.13184,921.875,30.285339,9.593811,354.375,4.375,3.2813
01.04.2023 09:00:00,-2.14844,-0.54688,28.909912,12.4707,14.69238,1,54.707031,38.227539,257.3438,233.4375,262.9688,257.3438,323.4375,246.0938,18.0664,15.1367,20.9961,16.6016,11.2305,24.9023,10.475464,2.11914,0.12695,3.98438,94.109863,233.39844,-187.59766,42.94922,31.69922,0.05859,48.479004,70.8984,1008.30078,441.40625,30.293884,9.741211,333.2813,5,3.2813
01.04.2023 12:00:00,-3.78906,-2.10938,28.800049,12.31934,14.70215,1,54.564209,38.381348,279.8438,288.2813,298.125,302.3438,352.9688,274.2188,28.3203,27.3438,32.7148,31.25,13.1836,19.5313,10.476074,0.18555,0.13672,3.98438,94.108948,241.21094,-168.06641,39.19922,28.82813,0.05859,48.856201,70.4688,1008.52051,5.85938,30.180664,9.909973,344.5313,5.1563,3.4375
01.04.2023 15:00:00,-2.10938,-3.28125,28.690186,12.28027,14.69238,1,54.380188,38.08197,222.1875,203.9063,272.8125,19.6875,9.8438,282.6563,9.7656,10.2539,6.3477,20.5078,27.832,13.1836,10.475464,0,0.22461,3.98438,94.111847,232.42188,-194.92188,38.78906,28.47656,0.05859,49.852295,69.1797,1010.49805,0,30.003357,9.60022,331.875,5.3125,3.75
01.04.2023 18:00:00,-3.63281,-3.67188,28.499451,12.28027,14.69238,1,54.281311,38.08197,243.2813,240.4688,261.5625,282.6563,320.625,284.0625,27.832,22.9492,27.3438,21.4844,20.9961,9.7656,10.473175,0,0.22461,3.98438,94.111542,238.28125,-174.41406,38.55469,28.24219,0.05859,49.394531,70.0391,1010.57129,0,29.913635,9.604492,331.875,3.2813,1.5625
01.04.2023 21:00:00,-1.44531,-3.35938,28.238525,12.27051,14.69238,1,54.259338,38.224792,243.2813,258.75,305.1563,288.2813,322.0313,248.9063,20.9961,24.4141,22.9492,35.1563,22.4609,41.5039,10.474854,0,0.22461,3.98438,94.109406,236.32813,-176.36719,38.02734,27.77344,0.05859,48.277588,71.7578,1009.39941,0,29.915771,9.756165,317.8125,2.6563,1.25
02.04.2023 00:00:00,-2.57813,-1.60156,28.389587,12.26074,14.69238,1,54.083557,38.09845,291.0938,313.5938,300.9375,305.1563,146.25,343.125,38.0859,10.7422,29.7852,12.207,4.3945,10.7422,10.47699,0,0.20508,3.98438,94.10849,233.39844,-183.69141,38.49609,28.18359,0.05859,48.728027,73.0469,1009.91211,21.48438,29.783325,9.623718,320.625,5.3125,3.75
02.04.2023 03:00:00,-1.875,-1.17188,28.893127,12.41211,14.70215,1,54.146729,38.08197,289.6875,316.4063,344.5313,343.125,322.0313,277.0313,15.1367,20.0195,17.0898,20.0195,8.3008,12.207,10.477448,0.40039,0.19531,3.98438,94.110779,233.39844,-150.97656,43.30078,31.46484,0.05859,49.676514,72.1875,1011.74316,773.4375,29.847412,9.60022,326.25,5.4688,3.9063
02.04.2023 06:00:00,-1.32813,-1.79688,29.379883,12.42188,14.69238,1,54.454346,38.359375,257.3438,265.7813,289.6875,285.4688,264.375,281.25,19.5313,24.4141,15.625,13.1836,6.8359,6.3477,10.472717,0.36133,0.20508,3.98438,94.110168,235.35156,-127.05078,43.94531,31.64063,0.05859,49.251709,67.0313,1010.64453,982.42188,30.142212,9.888611,350.1563,5.625,4.375
02.04.2023 09:00:00,-2.14844,-1.875,29.195251,12.4707,14.69238,1,54.547729,38.131409,255.9375,261.5625,260.1563,261.5625,212.3438,262.9688,23.4375,30.7617,19.043,11.2305,20.0195,24.9023,10.471497,0.42969,0.26367,3.98438,94.106049,229.49219,-179.29688,42.77344,31.28906,0.05859,48.218994,65.3125,1008.08105,623.04688,30.184937,9.657898,347.3438,6.4063,4.375
02.04.2023 12:00:00,-3.59375,-1.48438,28.825989,12.2998,14.69238,1,54.393921,38.19458,285.4688,282.6563,292.5,288.2813,223.5938,236.25,37.1094,31.7383,23.9258,23.4375,28.3203,26.3672,10.473938,0.13672,0.14648,3.98438,94.105133,0,-191.99219,52.73438,28.76953,0.05859,48.643799,71.3281,1008.44727,0,30.003357,9.721985,345.9375,6.25,4.375
02.04.2023 15:00:00,-1.875,0.23438,28.659668,12.25098,14.67773,1,54.32251,38.150635,309.375,19.6875,15.4688,66.0938,281.25,302.3438,16.1133,11.2305,13.1836,12.6953,17.5781,9.7656,10.474548,0,0.22461,3.98438,94.108795,0,-198.82813,51.62109,28.18359,0.05859,49.881592,69.1797,1010.57129,0,29.879456,9.670715,1.4063,2.8125,1.7188
02.04.2023 18:00:00,-3.125,-3.28125,28.192749,12.24121,14.66797,1,54.352722,38.224792,226.4063,270,358.5938,54.8438,315,303.75,15.625,9.2773,8.3008,5.8594,15.625,20.0195,10.471497,0,0.22461,3.98438,94.108032,4.88281,-191.50391,49.80469,27.1875,0.05859,49.614258,71.7578,1010.13184,0,29.845276,9.751892,279.8438,0,0
02.04.2023 21:00:00,-3.4375,-3.47656,28.198853,12.22168,14.69238,1,54.718018,38.205566,257.3438,268.5938,282.6563,244.6875,260.1563,251.7188,34.1797,22.4609,14.1602,11.2305,16.6016,23.9258,10.471344,0,0.22461,3.98438,94.104675,15.625,-171.48438,50.33203,27.83203,0.05859,48.299561,70.8984,1008.66699,0,30.007629,9.739075,309.375,3.9063,2.8125
03.04.2023 00:00:00,-2.85156,2.96875,28.397217,12.27051,14.69238,1,54.619141,38.145142,302.3438,293.9063,298.125,289.6875,286.875,254.5313,35.6445,24.9023,19.5313,17.5781,25.8789,18.0664,10.474854,0,0.19531,3.98438,94.104523,0.97656,-193.94531,51.32813,28.35938,0.05859,48.21167,70.8984,1009.69238,31.25,29.924316,9.677124,315,5.4688,4.2188
03.04.2023 03:00:00,-2.38281,-1.21094,28.95874,12.48047,14.69238,1,54.682312,38.178101,278.4375,270,191.25,265.7813,241.875,233.4375,14.6484,8.7891,6.3477,7.8125,7.8125,8.3008,10.47699,0.42969,0.18555,3.98438,94.108643,0,-212.01172,57.89063,32.34375,0.05859,49.570313,67.8906,1011.81641,777.34375,29.960632,9.704895,334.6875,3.4375,2.3438
03.04.2023 06:00:00,-1.91406,0.23438,29.097595,12.5293,14.72168,1,55.033875,38.19458,270,286.875,323.4375,215.1563,270,282.6563,19.5313,14.6484,1.9531,10.2539,22.4609,14.1602,10.474548,0.39063,0.19531,3.98438,94.110168,39.0625,-150,54.25781,32.05078,0.05859,49.570313,69.6094,1010.9375,1052.73438,30.287476,9.719849,1.4063,3.9063,2.8125
03.04.2023 09:00:00,-3.63281,-1.875,29.69574,12.41211,14.70215,1,55.27832,38.238525,260.1563,251.7188,272.8125,250.3125,267.1875,261.5625,14.1602,14.6484,12.6953,15.1367,31.7383,14.6484,10.473022,0.44922,0.26367,3.98438,94.107269,47.85156,-185.64453,53.37891,32.16797,0.05859,48.607178,63.1641,1008.74023,750,30.533142,9.771118,1.4063,4.2188,2.8125
03.04.2023 12:00:00,-3.28125,-1.79688,28.85498,12.33887,14.70215,1,54.976196,38.230286,285.4688,282.6563,292.5,274.2188,274.2188,225,25.8789,28.3203,14.6484,23.9258,37.5977,20.9961,10.475464,0.09766,0.15625,3.98438,94.105743,65.42969,-215.42969,47.87109,28.65234,0.05859,48.453369,65.3125,1008.66699,1.95313,30.229797,9.762573,334.6875,3.2813,2.1875
03.04.2023 15:00:00,-3.63281,-3.125,28.693237,12.24121,14.67773,1,54.742737,37.980347,299.5313,300.9375,313.5938,303.75,327.6563,7.0313,11.2305,13.1836,9.7656,17.0898,29.7852,25.3906,10.476837,0,0.22461,3.98438,94.110016,72.26563,-194.43359,47.51953,28.35938,0.05859,49.372559,68.75,1010.9375,0,29.996948,9.501953,344.5313,3.75,2.6563
03.04.2023 18:00:00,-1.32813,-3.04688,28.389587,12.23145,14.69238,1,54.696045,38.373108,265.7813,248.9063,236.25,230.625,299.5313,33.75,12.207,14.6484,13.1836,18.0664,20.0195,10.2539,10.474701,0,0.22461,3.98438,94.110931,70.3125,-203.71094,47.05078,28.00781,0.05859,49.328613,69.6094,1010.20508,0,29.945679,9.907837,327.6563,2.6563,1.7188
03.04.2023 21:00:00,-3.59375,1.17188,28.397217,12.22168,14.69238,1,54.660339,38.070984,282.6563,272.8125,291.0938,267.1875,282.6563,271.4063,15.1367,15.1367,8.3008,15.625,32.7148,34.1797,10.474548,0,0.22461,3.98438,94.111389,75.19531,-182.22656,47.34375,28.18359,0.05859,49.3396,70.4688,1008.59375,0,29.902954,9.593811,306.5625,5.4688,3.2813
04.04.2023 00:00:00,-1.52344,1.09375,28.439941,12.23145,14.69238,1,54.616394,38.038025,270,251.7188,336.0938,316.4063,295.3125,286.875,17.0898,25.3906,10.2539,14.6484,33.2031,37.5977,10.477295,0,0.21484,3.98438,94.111847,76.17188,-180.27344,47.51953,28.30078,0.05859,49.134521,71.7578,1009.83887,23.4375,29.853821,9.561768,307.9688,4.6875,3.125
04.04.2023 03:00:00,-1.28906,-1.25,29.100647,12.41211,14.69238,1,54.602661,37.936401,293.9063,309.375,306.5625,320.625,347.3438,9.8438,14.1602,14.6484,11.7188,19.043,24.9023,10.2539,10.477448,0.46875,0.17578,3.98438,94.114288,55.66406,-152.44141,52.61719,31.34766,0.05859,49.885254,69.6094,1012.10938,757.8125,29.845276,9.450684,329.0625,5.7813,4.0625
04.04.2023 06:00:00,-1.71875,-1.64063,29.590454,12.4707,14.69238,1,54.896545,38.397827,241.875,243.2813,244.6875,254.5313,288.2813,313.5938,20.5078,19.043,23.9258,19.5313,13.6719,12.6953,10.474091,0.40039,0.19531,3.98438,94.115204,67.38281,-83.10547,54.08203,32.10938,0.05859,49.837646,69.1797,1010.79102,1130.85938,30.127258,9.931335,340.3125,5.625,3.5938
04.04.2023 09:00:00,-1.52344,-1.64063,29.096069,12.44141,14.72168,1,54.970703,38.145142,258.75,279.8438,255.9375,262.9688,302.3438,295.3125,13.6719,14.6484,17.0898,18.5547,20.5078,24.4141,10.471191,0.46875,0.24414,3.98438,94.117188,61.52344,-161.71875,51.97266,31.17188,0.05859,49.914551,71.7578,1008.52051,638.67188,30.1828,9.668579,334.6875,6.7188,5.1563
04.04.2023 12:00:00,-5.46875,-2.96875,28.697815,12.30957,14.69238,1,54.882813,38.233032,291.0938,279.8438,229.2188,261.5625,305.1563,199.6875,1.4648,9.7656,10.2539,11.2305,6.3477,6.3477,10.47226,0.21484,0.12695,3.98438,94.115662,0,-205.66406,54.08203,28.71094,0.05859,49.753418,70.0391,1008.74023,0,30.078125,9.760437,326.25,6.0938,4.5313
04.04.2023 15:00:00,-2.22656,-2.77344,28.754272,12.26074,14.71191,1,54.792175,37.9776,236.25,262.9688,253.125,187.0313,81.5625,22.5,8.3008,10.7422,8.7891,3.418,3.418,5.8594,10.474548,0,0.22461,3.98438,94.114899,0,-198.82813,54.02344,28.53516,0.05859,50.108643,66.1719,1010.86426,0,29.971313,9.493408,333.2813,5,3.75
04.04.2023 18:00:00,-1.28906,-3.28125,28.490295,12.24121,14.69238,1,54.690552,38.222046,196.875,202.5,233.4375,298.125,278.4375,23.9063,17.5781,7.3242,20.9961,3.9063,9.7656,20.0195,10.470276,0,0.22461,3.98438,94.114441,0,-150.97656,54.25781,28.35938,0.05859,49.768066,67.0313,1010.49805,0,29.877319,9.749756,313.5938,4.0625,2.5
04.04.2023 21:00:00,-5.19531,-0.74219,28.369751,12.24121,14.69238,1,54.654846,38.079224,226.4063,237.6563,234.8438,234.8438,26.7188,298.125,38.5742,26.3672,20.9961,12.207,1.4648,30.7617,10.469208,0,0.22461,3.98438,94.114594,0,-194.43359,53.26172,28.125,0.05859,49.749756,70.4688,1008.66699,0,29.841003,9.602356,285.4688,4.375,3.125
05.04.2023 00:00:00,-1.75781,1.21094,28.406372,12.22168,14.70215,1,54.660339,38.167114,233.4375,220.7813,336.0938,344.5313,319.2188,230.625,13.6719,7.8125,12.6953,14.1602,7.3242,20.0195,10.473175,0,0.19531,3.98438,94.11322,0,-191.50391,53.96484,28.30078,0.05859,49.449463,70.4688,1010.35156,42.96875,29.845276,9.694214,284.0625,4.375,2.8125
05.04.2023 03:00:00,-3.35938,-2.73438,29.247131,12.41211,14.69238,1,54.767456,37.980347,244.6875,285.4688,285.4688,279.8438,11.25,15.4688,11.2305,8.3008,13.1836,15.1367,5.3711,13.6719,10.475769,0.44922,0.18555,3.98438,94.113373,0,-211.52344,59.94141,33.98438,0.05859,49.790039,70.4688,1012.25586,693.35938,29.954224,9.510498,271.4063,3.5938,1.5625
05.04.2023 06:00:00,-2.10938,-0.46875,29.146423,12.42188,14.69238,1,55.031128,38.197327,203.9063,219.375,217.9688,222.1875,279.8438,125.1563,23.4375,35.6445,26.8555,20.5078,18.5547,19.043,10.472107,0.39063,0.19531,3.98438,94.111847,0,-122.65625,57.30469,31.52344,0.05859,49.573975,68.3203,1011.30371,1054.6875,30.212708,9.724121,303.75,5.7813,4.0625
05.04.2023 09:00:00,-3.4375,-5.19531,28.897705,12.51953,14.67773,1,55.011902,38.224792,255.9375,264.375,265.7813,271.4063,288.2813,291.0938,31.7383,29.7852,27.832,29.7852,39.0625,18.5547,10.466309,0.47852,0.24414,3.98438,94.11261,0,-130.95703,55.54688,31.05469,0.05859,49.643555,68.3203,1008.74023,722.65625,30.19989,9.751892,307.9688,6.4063,4.5313
05.04.2023 12:00:00,-3.78906,-3.47656,28.818359,12.30957,14.69238,1,54.951477,38.161621,239.0625,236.25,279.8438,271.4063,212.3438,243.2813,13.1836,10.7422,10.7422,20.5078,6.8359,30.7617,10.464325,0.21484,0.12695,3.98438,94.110474,0,-214.45313,51.85547,28.71094,0.05859,48.845215,64.8828,1008.88672,0,30.148621,9.692078,330.4688,4.375,2.8125
05.04.2023 15:00:00,-3.71094,-1.60156,28.676453,12.26074,14.71191,1,25,38.20282,236.25,230.625,257.3438,300.9375,324.8438,99.8438,21.9727,18.5547,17.0898,8.7891,13.1836,24.9023,10.467072,0,0.22461,3.98438,94.108185,0,-255.46875,51.5625,28.30078,0.05859,49.16748,65.7422,1010.86426,0,0,9.732666,16.875,4.5313,3.125
05.04.2023 18:00:00,-3.63281,-3.24219,28.420105,12.21191,14.69238,1,54.685059,38.334656,213.75,216.5625,222.1875,194.0625,181.4063,253.125,21.9727,15.1367,16.1133,9.2773,14.6484,11.7188,10.467224,0,0.22461,3.98438,94.10498,0,-221.28906,51.32813,28.18359,0.05859,48.790283,70.0391,1010.49805,0,29.885864,9.873657,8.4375,5,3.4375
05.04.2023 21:00:00,-1.60156,-1.60156,28.198853,12.22168,14.69238,1,54.696045,38.208313,230.625,225,240.4688,225,278.4375,267.1875,20.0195,13.6719,12.207,14.6484,22.9492,23.4375,10.465698,0,0.22461,3.98438,94.104523,0,-222.26563,51.09375,27.83203,0.05859,49.013672,67.8906,1008.95996,0,29.881592,9.736938,350.1563,3.9063,2.5
06.04.2023 00:00:00,-1.5625,0.23438,28.388062,12.24121,14.70215,1,54.665833,38.260498,240.4688,284.0625,310.7813,292.5,255.9375,277.0313,14.1602,5.8594,12.6953,15.625,16.6016,38.5742,10.46936,0,0.20508,3.98438,94.106201,15.625,-129.98047,51.5625,28.24219,0.05859,49.017334,67.4609,1010.13184,39.0625,29.845276,9.794617,327.6563,4.8438,3.5938
06.04.2023 03:00:00,-2.38281,-1.17188,29.498901,12.41211,14.71191,1,54.679565,38.134155,251.7188,265.7813,278.4375,261.5625,305.1563,334.6875,15.625,14.6484,14.6484,21.4844,30.7617,7.8125,10.473785,0.43945,0.18555,3.98438,94.107574,0,-190.52734,57.07031,32.05078,0.05859,49.676514,66.1719,1011.59668,712.89063,29.851685,9.655762,350.1563,3.75,2.6563
06.04.2023 06:00:00,-3.39844,-0.9375,29.086914,12.45117,14.69238,1,55.039368,38.249512,323.4375,310.7813,326.25,327.6563,303.75,316.4063,18.0664,10.7422,9.7656,9.2773,33.6914,31.25,10.476074,0.41992,0.19531,3.98438,94.109558,0,-176.85547,56.83594,31.875,0.05859,49.42749,67.8906,1011.08398,712.89063,30.197754,9.779663,338.9063,4.5313,3.2813
06.04.2023 09:00:00,-1.40625,1.09375,29.094543,12.50977,14.69238,1,55.283813,38.29895,217.9688,112.5,154.6875,165.9375,250.3125,248.9063,4.8828,1.4648,9.2773,9.7656,37.5977,30.2734,10.475769,0.49805,0.25391,3.98438,94.110931,0,-192.96875,56.77734,31.875,0.05859,49.42749,64.8828,1008.81348,628.90625,30.424194,9.833069,340.3125,5.9375,3.75
06.04.2023 12:00:00,-1.71875,1.01563,28.95874,12.30957,14.69238,1,54.874573,38.230286,9.8438,18.2813,59.0625,119.5313,255.9375,262.9688,10.2539,14.6484,13.1836,4.8828,19.5313,28.8086,10.476227,0.15625,0.12695,3.98438,94.108795,0,-210.54688,52.55859,28.82813,0.05859,48.596191,66.1719,1008.88672,0,30.116577,9.760437,340.3125,5,3.4375
06.04.2023 15:00:00,-1.5625,-0.54688,28.905334,12.25098,14.69238,1,54.63562,38.084717,319.2188,315,279.8438,237.6563,303.75,347.3438,16.6016,11.2305,5.8594,5.8594,11.2305,7.3242,10.479126,0,0.22461,3.98438,94.110016,0,-191.99219,52.20703,28.71094,0.05859,49.251709,67.0313,1011.08398,0,29.93927,9.613037,341.7188,3.75,2.5
06.04.2023 18:00:00,-3.00781,0.3125,28.783264,12.24121,14.69238,1,54.555969,38.271484,91.4063,112.5,136.4063,217.9688,282.6563,260.1563,6.3477,8.7891,9.7656,8.3008,19.043,23.4375,10.47821,0,0.22461,3.98438,94.111694,4.88281,-158.78906,51.85547,28.47656,0.05859,49.54834,68.3203,1010.64453,0,29.868774,9.805298,302.3438,3.4375,2.3438
06.04.2023 21:00:00,-3.75,1.09375,28.545227,12.23145,14.69238,1,54.506531,38.326416,307.9688,289.6875,254.5313,258.75,289.6875,230.625,12.207,5.8594,13.1836,14.1602,18.5547,9.7656,10.47699,0,0.22461,3.98438,94.115051,0,-191.01563,51.5625,28.24219,0.05859,49.680176,67.0313,1009.39941,0,29.817505,9.858704,298.125,4.0625,2.5
07.04.2023 00:00:00,-1.52344,0.03906,28.581848,12.22168,14.69238,1,54.53949,38.255005,43.5938,71.7188,87.1875,331.875,225,258.75,15.1367,17.5781,8.7891,1.9531,6.8359,31.7383,10.47699,0,0.20508,3.98438,94.114594,0,-185.64453,51.91406,28.47656,0.05859,48.596191,68.3203,1010.4248,23.4375,29.823914,9.79248,316.4063,4.5313,3.2813
07.04.2023 03:00:00,-3.82813,0.625,29.173889,12.46094,14.72168,1,54.583435,38.051758,199.6875,216.5625,239.0625,241.875,298.125,284.0625,11.2305,12.207,12.6953,22.9492,24.4141,28.3203,10.479126,0.46875,0.17578,3.98438,94.114441,0,-236.91406,56.42578,32.22656,0.05859,49.855957,69.6094,1012.69531,185.54688,29.860229,9.570313,322.0313,4.8438,3.2813
07.04.2023 06:00:00,-3.75,0.23438,29.13269,12.41211,14.70215,1,54.858093,38.057251,292.5,203.9063,240.4688,262.9688,16.875,66.0938,8.3008,6.8359,12.207,14.1602,15.1367,19.043,10.476532,0.41016,0.19531,3.98438,94.111389,0,-182.22656,57.24609,31.93359,0.05859,49.350586,71.3281,1011.96289,392.57813,30.159302,9.580994,1.4063,5,3.5938
07.04.2023 09:00:00,-3.51563,-2.26563,29.616394,12.49023,14.71191,1,55.102539,38.375854,254.5313,247.5,243.2813,243.2813,232.0313,177.1875,22.4609,23.9258,28.3203,29.7852,17.0898,11.7188,10.474091,0.51758,0.25391,3.98438,94.110474,0,-162.69531,57.30469,31.875,0.05859,49.6875,66.6016,1009.76563,664.0625,30.396423,9.907837,341.7188,5,3.4375
07.04.2023 12:00:00,-1.36719,-3.35938,29.219666,12.2998,14.69238,1,54.797668,38.120422,246.0938,233.4375,250.3125,253.125,234.8438,248.9063,10.2539,9.2773,14.1602,16.6016,10.7422,23.4375,10.471954,0.17578,0.12695,3.98438,94.10788,0,-192.96875,53.02734,29.12109,0.05859,48.552246,66.6016,1010.49805,0,30.097351,9.653625,357.1875,5.3125,3.5938
07.04.2023 15:00:00,-3.55469,0.85938,28.996887,12.25098,14.69238,1,54.657593,37.980347,39.375,53.4375,49.2188,32.3438,313.5938,268.5938,26.8555,24.4141,23.9258,24.4141,14.6484,31.7383,10.474396,0,0.22461,3.98438,94.107269,0,-189.0625,52.32422,28.47656,0.05859,48.830566,67.4609,1012.40234,0,29.960632,9.506226,8.4375,1.875,0.625
07.04.2023 18:00:00,-3.35938,0.66406,28.693237,12.25098,14.69238,1,54.599915,38.007813,247.5,286.875,262.9688,227.8125,127.9688,227.8125,11.7188,13.1836,8.3008,10.2539,7.3242,23.4375,10.474701,0,0.22461,3.98438,94.106659,0,-191.01563,52.20703,28.24219,0.05859,49.365234,70.0391,1012.25586,0,29.900818,9.533997,345.9375,3.2813,1.875
07.04.2023 21:00:00,-3.71094,-3.00781,28.398743,12.22168,14.67773,1,54.481812,38.233032,253.125,239.0625,230.625,234.8438,278.4375,258.75,14.6484,15.1367,14.6484,22.4609,10.7422,23.4375,10.471497,0,0.22461,3.98438,94.107117,0,-151.46484,51.97266,28.06641,0.05859,49.650879,72.6172,1010.86426,0,29.783325,9.762573,28.125,2.6563,1.7188
08.04.2023 00:00:00,-3.4375,-2.69531,28.334656,12.22168,14.72168,1,54.484558,38.125916,237.6563,234.8438,246.0938,282.6563,279.8438,277.0313,10.7422,13.1836,14.1602,17.0898,30.2734,41.9922,10.471954,0,0.19531,3.98438,94.106354,0,-170.50781,52.03125,28.06641,0.05859,48.574219,73.0469,1011.88965,25.39063,29.766235,9.655762,8.4375,2.3438,1.25
08.04.2023 03:00:00,-2.96875,-1.95313,29.599609,12.50977,14.69238,1,54.726257,38.095703,244.6875,243.2813,253.125,253.125,237.6563,95.625,26.3672,35.6445,44.4336,40.0391,20.9961,26.8555,10.475464,0.45898,0.18555,3.98438,94.108795,0,-183.69141,59.00391,33.16406,0.05859,48.02124,68.75,1014.30664,664.0625,29.971313,9.632263,18.2813,2.6563,1.7188
08.04.2023 06:00:00,-3.51563,-3.24219,29.199829,12.42188,14.69238,1,55.30304,38.021545,303.75,310.7813,303.75,309.375,300.9375,347.3438,21.9727,18.5547,22.9492,16.1133,24.9023,14.6484,10.475616,0.41016,0.19531,3.98438,94.108337,0,-162.20703,59.58984,32.87109,0.05859,49.379883,70.4688,1013.35449,724.60938,30.548096,9.544678,12.6563,3.2813,2.1875
08.04.2023 09:00:00,-3.63281,-3.125,29.398193,12.45117,14.69238,1,55.580444,38.348389,243.2813,239.0625,232.0313,274.2188,226.4063,271.4063,13.6719,14.1602,11.7188,11.7188,20.9961,13.6719,10.472107,0.51758,0.25391,3.98438,94.107269,0,-155.85938,57.12891,32.16797,0.05859,49.632568,70.0391,1011.15723,615.23438,30.810852,9.882202,26.7188,3.9063,2.5
08.04.2023 12:00:00,-3.59375,-1.32813,29.286804,12.2998,14.70215,1,55.270081,38.070984,254.5313,248.9063,247.5,258.75,243.2813,254.5313,20.5078,16.6016,19.5313,12.207,16.1133,15.625,10.470123,0.20508,0.12695,3.98438,94.105438,0,-171.48438,53.02734,29.17969,0.05859,48.259277,70.0391,1011.15723,0,30.46051,9.60022,2.8125,3.75,2.3438
08.04.2023 15:00:00,-1.48438,-2.89063,29.10675,12.29004,14.69238,1,54.945984,38.189087,274.2188,262.9688,268.5938,267.1875,234.8438,246.0938,12.6953,11.7188,12.207,11.7188,20.9961,25.3906,10.47226,0,0.22461,3.98438,94.106812,0,-171.48438,52.85156,29.00391,0.05859,49.178467,72.6172,1013.42773,0,30.146484,9.719849,16.875,4.2188,2.9688
08.04.2023 18:00:00,-3.55469,0.97656,28.900757,12.24121,14.69238,1,54.794922,38.125916,61.875,324.8438,331.875,309.375,215.1563,232.0313,6.8359,3.9063,3.9063,5.3711,13.1836,22.4609,10.474091,0,0.22461,3.98438,94.107574,0,-173.92578,52.44141,28.59375,0.05859,48.94043,74.7656,1012.54883,0,29.999084,9.655762,8.4375,2.8125,1.875
